0	346049
346050	540838
540839	785476
785477	952380
952381	1124787
1124788	1297246
1297247	1533270
1533271	1723660
1723661	1889349
1889350	2065250
2065251	2242165
2242166	2397946
2397947	2525552
2525553	2642336
2642337	2768753
2768754	2886699
2886700	3057619
3057620	3187125
3187126	3287483
3287484	3390033
3390034	3469459
3469460	3575228
3575229	3675365
3675366	3791969
3791970	3894180
3894181	4007333
4007334	4111842
4111843	4237924
4237925	4317571
4317572	4408995
4408996	4529101
4529102	4645347
4645348	4722323
4722324	4819461
4819462	4922606
4922607	4986633
4986634	5046626
5046627	5121155
5121156	5192824
5192825	5277921
5277922	5376933
5376934	5464950
5464951	5585940
5585941	5688352
5688353	5748479
5748480	5812239
5812240	5893664
5893665	5966260
5966261	6030789
6030790	6103763
6103764	6218280
6218281	6289187
6289188	6351564
6351565	6419418
6419419	6484589
6484590	6538269
6538270	6584810
6584811	6662802
6662803	6737244
6737245	6793189
6793190	6840106
6840107	6884280
6884281	6936091
6936092	6986404
6986405	7042541
7042542	7102692
7102693	7150434
7150435	7232323
7232324	7307875
7307876	7364939
7364940	7435370
7435371	7498587
7498588	7554282
7554283	7642279
7642280	7695605
7695606	7747766
7747767	7815381
7815382	7872163
7872164	7920316
7920317	7963392
7963393	8008837
8008838	8071888
8071889	8125134
8125135	8167983
8167984	8214012
8214013	8341602
8341603	8386482
8386483	8428726
8428727	8474456
8474457	8529071
8529072	8572257
8572258	8616077
8616078	8659751
8659752	8703301
8703302	8753926
8753927	8803372
8803373	8871485
8871486	8917494
8917495	8965126
8965127	9015678
9015679	9062298
9062299	9106334
9106335	9156594
9156595	9195109
9195110	9238474
9238475	9280193
9280194	9319959
9319960	9363343
9363344	9404416
9404417	9443412
9443413	9501597
9501598	9548360
9548361	9588772
9588773	9633345
9633346	9671253
9671254	9716207
9716208	9758254
9758255	9800034
9800035	9839929
9839930	9876722
9876723	9911603
9911604	9956409
9956410	9992329
9992330	10041599
10041600	10085677
10085678	10134503
10134504	10174370
10174371	10215108
10215109	10255107
10255108	10298884
10298885	10343682
10343683	10381405
10381406	10413718
10413719	10456917
10456918	10502309
10502310	10538067
10538068	10577415
10577416	10614493
10614494	10658411
10658412	10698007
10698008	10754074
10754075	10791517
10791518	10826916
10826917	10860943
10860944	10899743
10899744	10945696
10945697	10984048
10984049	11028905
11028906	11095436
11095437	11144059
11144060	11210591
11210592	11261074
11261075	11302474
11302475	11347597
11347598	11392870
11392871	11437994
11437995	11478524
11478525	11518390
11518391	11557932
11557933	11600519
11600520	11649343
11649344	11699177
11699178	11747097
11747098	11800213
11800214	11851272
11851273	11908346
11908347	11965061
11965062	12010419
12010420	12049529
12049530	12102961
12102962	12155530
12155531	12206106
12206107	12246924
12246925	12306515
12306516	12351041
12351042	12399414
12399415	12456430
12456431	12517870
12517871	12563295
12563296	12608677
12608678	12649845
12649846	12691094
12691095	12725575
12725576	12762946
12762947	12811523
12811524	12852660
12852661	12900924
12900925	12942614
12942615	12979351
12979352	13017470
13017471	13053735
13053736	13089116
13089117	13127234
13127235	13168218
13168219	13205378
13205379	13245079
13245080	13280790
13280791	13316512
13316513	13359101
13359102	13399246
13399247	13439704
13439705	13470855
13470856	13507621
13507622	13555030
13555031	13589800
13589801	13630453
13630454	13661560
13661561	13690783
13690784	13733234
13733235	13764884
13764885	13800346
13800347	13834078
13834079	13877799
13877800	13915853
13915854	13953643
13953644	13989632
13989633	14039484
14039485	14079622
14079623	14121105
14121106	14154448
14154449	14187531
14187532	14230509
14230510	14277510
14277511	14315908
14315909	14355023
14355024	14394112
14394113	14437875
14437876	14469815
14469816	14517229
14517230	14561380
14561381	14608224
14608225	14639176
14639177	14668014
14668015	14697927
14697928	14728131
14728132	14764103
14764104	14797478
14797479	14835885
14835886	14881184
14881185	14923926
14923927	14957963
14957964	14991827
14991828	15027638
15027639	15060977
15060978	15098694
15098695	15136800
15136801	15176486
15176487	15215009
15215010	15255459
15255460	15293288
15293289	15327150
15327151	15360465
15360466	15394098
15394099	15428814
15428815	15461181
15461182	15497500
15497501	15547035
15547036	15598589
15598590	15642683
15642684	15684488
15684489	15743307
15743308	15777916
15777917	15816194
15816195	15861684
15861685	15900761
15900762	15949009
15949010	15992907
15992908	16026398
16026399	16056404
16056405	16100525
16100526	16139508
16139509	16176721
16176722	16209974
16209975	16245894
16245895	16278695
16278696	16307343
16307344	16338529
16338530	16378547
16378548	16417320
16417321	16468591
16468592	16505219
16505220	16538033
16538034	16575732
16575733	16639934
16639935	16691899
16691900	16723571
16723572	16757287
16757288	16788420
16788421	16828066
16828067	16872249
16872250	16905622
16905623	16945416
16945417	16988676
16988677	17016719
17016720	17053218
17053219	17084200
17084201	17125047
17125048	17175455
